time,pressure,altitude,velocity,acc_x,acc_y,acc_z,acc_tot
17.76,85.1733,3964.95,-62.041,-34.509,-5.692,-27.672,44.598
17.78,85.1748,3963.315,-62.06,-34.331,-5.514,-32.452,47.562
17.8,85.176,3961.988,-62.112,-18.855,-2.846,-19.119,27.003
17.82,85.1776,3960.893,-62.16,-14.942,-2.135,-15.597,21.704
17.84,85.1812,3959.82,-62.192,-20.278,-0.712,-22.389,30.216
17.86,85.1829,3958.93,-62.183,-20.99,-0.712,-21.383,29.972
17.88,85.1874,3957.958,-62.184,-17.61,0.534,-17.106,24.557
17.9,85.1894,3957.112,-62.216,-17.966,0.534,-17.861,25.339
17.92,85.1915,3956.373,-62.3,-20.101,3.38,-17.106,26.61
17.94,85.1946,3955.63,-62.533,-19.923,2.846,-16.352,25.93
17.96,85.1978,3954.875,-62.784,-18.678,3.736,-14.591,23.994
17.98,85.1979,3954.365,-63.135,-17.432,3.913,-14.591,23.067
18,85.2025,3953.674,-63.439,-18.678,4.447,-15.848,24.896
18.02,85.2036,3953.116,-63.748,-17.61,4.803,-13.333,22.604
18.04,85.2025,3952.863,-63.912,-15.831,5.514,-11.572,20.37
18.06,85.209,3952.206,-63.969,-19.211,6.048,-12.83,23.88
18.08,85.2144,3951.289,-63.865,-17.788,5.336,-11.572,21.882
18.1,85.2207,3950.076,-63.745,-19.745,5.159,-11.32,23.337
18.12,85.2276,3948.559,-63.611,-22.769,5.692,-11.823,26.28
18.14,85.2337,3946.851,-63.346,-28.639,6.582,-14.842,32.921
18.16,85.2389,3945.065,-63.082,-40.201,8.183,-22.892,46.98
18.18,85.2415,3943.444,-62.875,-13.341,6.226,-7.547,16.544
18.2,85.2443,3941.96,-62.655,-25.615,7.471,-12.578,29.498
18.22,85.2496,3940.375,-62.429,-27.572,6.582,-12.578,31.012
18.24,85.2561,3938.61,-62.315,-29.173,6.404,-13.081,32.606
18.26,85.2606,3936.878,-62.236,-25.971,4.625,-10.314,28.324
18.28,85.2654,3935.145,-62.309,-22.591,3.38,-11.823,25.721
18.3,85.2718,3933.286,-62.538,-32.197,1.245,-18.112,36.963
18.32,85.2744,3931.648,-62.758,-25.971,0,-17.861,31.52
18.34,85.2772,3930.185,-63.065,-21.346,-0.356,-13.584,25.304
18.36,85.2848,3928.472,-63.301,-19.389,-0.534,-13.333,23.537
18.38,85.29,3926.75,-63.487,-18.322,-0.534,-14.087,23.118
18.4,85.2891,3925.549,-63.611,-19.745,-0.889,-17.609,26.472
18.42,85.3004,3923.745,-63.757,-18.678,-0.889,-18.112,26.033
18.44,85.3042,3922.079,-63.896,-17.966,-0.178,-16.603,24.464
18.46,85.3109,3920.286,-64.029,-22.235,-0.534,-20.377,30.164
18.48,85.314,3918.689,-64.154,-26.504,-1.957,-21.383,34.111
18.5,85.3183,3917.162,-64.294,-20.99,-1.423,-17.106,27.115
18.52,85.3249,3915.494,-64.347,-29.884,-3.558,-23.144,37.965
18.54,85.3301,3913.833,-64.237,-20.278,-0.712,-16.1,25.902
18.56,85.3277,3912.833,-64.001,-30.418,-4.447,-25.408,39.882
18.58,85.3277,3912.183,-63.526,-37.533,-3.024,-31.194,48.897
18.6,85.3339,3911.292,-62.895,-33.797,2.135,-25.659,42.488
18.62,85.3437,3909.887,-62.266,-23.658,4.091,-16.352,29.049
18.64,85.3447,3908.784,-61.933,-18.144,3.913,-10.566,21.358
18.66,85.3469,3907.833,-61.829,-26.682,6.759,-11.572,29.859
18.68,85.3516,3906.8,-61.858,-22.947,5.87,-9.811,25.637
18.7,85.3499,3906.233,-61.948,-33.086,9.25,-12.075,36.415
18.72,85.3574,3905.279,-62.208,-22.769,8.538,-3.773,24.608
18.74,85.3553,3904.801,-62.371,-24.548,8.894,-4.528,26.499
18.76,85.3564,3904.442,-62.409,-25.793,9.428,-7.295,28.414
18.78,85.3594,3904.017,-62.563,-32.197,11.918,-7.547,35.151
18.8,85.3656,3903.26,-62.705,-31.485,12.274,-7.798,34.681
18.82,85.3708,3902.29,-62.847,-36.644,11.029,-7.798,39.054
18.84,85.3761,3901.124,-63.042,-30.774,9.428,-5.534,32.658
18.86,85.3803,3899.892,-63.294,-23.836,6.048,-3.773,24.879
18.88,85.3864,3898.432,-63.562,-20.99,3.558,-4.528,21.766
18.9,85.3951,3896.56,-63.851,-32.374,1.067,-9.559,33.773
18.92,85.4069,3894.091,-64.106,-31.485,-0.889,-12.83,34.01
18.94,85.4183,3891.143,-64.366,-21.879,-0.889,-6.037,22.715
18.96,85.4257,3888.148,-64.618,-28.817,-2.846,-12.327,31.471
18.98,85.4384,3884.689,-64.78,-32.197,-3.736,-13.584,35.144
19,85.4396,3881.835,-64.912,-32.374,-6.759,-17.358,37.351
19.02,85.4412,3879.473,-65.048,-24.903,-10.673,-16.855,31.909
19.04,85.4346,3878.253,-65.044,-22.057,-9.25,-14.087,27.759
19.06,85.4364,3877.289,-65.001,-22.057,-11.029,-16.603,29.729
19.08,85.4283,3877.387,-64.888,-17.966,-11.918,-16.855,27.366
19.1,85.4276,3877.756,-64.784,-12.63,-12.985,-16.1,24.235
19.12,85.4254,3878.459,-64.796,-12.096,-16.009,-20.628,28.777
19.14,85.4199,3879.702,-64.807,-11.562,-15.831,-19.37,27.56
19.16,85.4271,3880.303,-64.779,-14.408,-17.966,-24.402,33.553
19.18,85.4298,3880.708,-64.692,-20.812,-24.726,-29.936,44.053
19.2,85.4276,3881.347,-64.569,-24.37,-29.706,-36.477,52.98
19.22,85.4333,3881.49,-64.432,-22.235,-24.014,-29.433,44.016
19.24,85.4469,3880.525,-64.338,-35.576,-29.173,-39.747,60.799
19.26,85.4548,3879.087,-64.282,-40.557,-25.615,-36.98,60.568
19.28,85.4724,3876.423,-64.348,-29.528,-14.586,-27.672,43.016
19.3,85.488,3872.893,-64.466,-39.668,-16.187,-38.489,57.593
19.32,85.4914,3869.694,-64.624,-41.446,-10.851,-43.52,61.07
19.34,85.4991,3866.435,-64.721,-36.644,-7.471,-42.263,56.433
19.36,85.5012,3863.625,-64.829,-30.418,-3.38,-37.231,48.196
19.38,85.4984,3861.635,-65.024,-16.543,-2.668,-30.439,34.747
19.4,85.4987,3860.102,-65.279,-29.173,-9.606,-52.325,60.673
19.42,85.5067,3858.31,-65.483,-8.894,-3.913,-27.42,29.091
19.44,85.512,3856.526,-65.802,-14.764,-6.937,-39.747,42.964
19.46,85.5152,3854.933,-66.061,-7.293,-9.072,-31.194,33.295
19.48,85.5206,3853.328,-66.311,-4.803,-6.937,-26.666,27.969
19.5,85.527,3851.626,-66.522,-7.649,-10.851,-32.955,35.528
19.52,85.5266,3850.422,-66.741,-2.668,-6.582,-31.948,32.728
19.54,85.5101,3851.008,-67.007,-4.269,-7.115,-35.973,36.918
19.56,85.5016,3852.441,-67.232,0.889,-6.937,-32.955,33.689
19.58,85.4786,3855.793,-67.364,0,-13.875,-32.452,35.293
19.6,85.463,3860.117,-67.416,-6.048,-22.057,-35.219,41.994
19.62,85.4716,3863.154,-67.403,-4.091,-20.812,-25.911,33.485
19.64,85.5074,3862.717,-67.433,-10.317,-24.903,-25.659,37.216
19.66,85.5349,3860.001,-67.426,-7.649,-21.524,-15.597,27.659
19.68,85.5534,3856.116,-67.386,-22.235,-19.745,-14.591,33.123
19.7,85.561,3852.188,-67.369,-37.533,-21.524,-12.327,44.988
19.72,85.5727,3847.906,-67.35,-18.322,-4.447,-10.314,21.491
19.74,85.5662,3844.912,-67.335,-26.149,7.649,-7.547,28.27
19.76,85.5568,3843.291,-67.279,-24.37,9.072,-1.761,26.063
19.78,85.5726,3840.716,-67.186,-38.956,-1.601,-2.013,39.041
19.8,85.5776,3838.254,-67.031,-16.365,0.356,-11.069,19.76
19.82,85.5845,3835.742,-66.887,-36.999,-8.538,-20.88,43.334
19.84,85.5969,3832.742,-66.732,-32.908,-0.178,-19.622,38.314
19.86,85.6079,3829.466,-66.641,-26.149,-0.534,-11.32,28.499
19.88,85.6163,3826.186,-66.474,-41.091,-2.312,-21.634,46.496
19.9,85.623,3823.075,-66.382,-46.249,-9.606,-19.873,51.247
19.92,85.6257,3820.465,-66.418,-41.446,-4.091,-24.653,48.398
19.94,85.6329,3817.916,-66.558,-49.807,-5.692,-27.169,57.02
19.96,85.6376,3815.638,-66.773,-42.869,-4.803,-27.672,51.25
19.98,85.6335,3814.347,-67.017,-35.576,-2.135,-23.898,42.911
20,85.6387,3813.103,-67.277,-53.898,-3.024,-32.955,63.247
20.02,85.6433,3811.952,-67.503,-32.374,-0.356,-34.967,47.654
20.04,85.6356,3811.911,-67.715,-28.817,-4.269,-18.616,34.571
20.06,85.6412,3811.671,-67.824,-41.446,-8.005,-22.641,47.901
20.08,85.6357,3812.186,-67.935,-35.576,-11.029,-25.659,45.23
20.1,85.6395,3812.53,-67.972,-37.889,-9.428,-18.112,43.041
20.12,85.6544,3811.762,-67.965,-33.62,-6.582,-16.855,38.18
20.14,85.6559,3811.159,-67.968,-23.302,-1.601,-8.302,24.789
20.16,85.654,3810.98,-67.919,-34.865,13.163,-13.081,39.496
20.18,85.6506,3811.272,-67.857,-31.841,14.764,-2.264,35.17
20.2,85.6523,3811.515,-67.756,-32.374,7.471,-2.767,33.34
20.22,85.6561,3811.52,-67.624,-35.043,3.024,-11.32,36.95
20.24,85.6636,3810.981,-67.536,-41.802,5.514,-7.044,42.749
20.26,85.6694,3810.122,-67.567,-17.255,5.87,-5.283,18.976
20.28,85.6866,3808.008,-67.661,-21.879,6.226,-7.547,23.967
20.3,85.6959,3805.493,-67.838,-30.24,5.336,-11.32,32.727
20.32,85.7023,3802.904,-68.116,-31.129,9.072,-13.333,35.058
20.34,85.7017,3800.864,-68.373,-14.053,9.428,-9.056,19.193
20.36,85.7084,3798.676,-68.625,-19.567,6.759,-12.578,24.223
20.38,85.7189,3796.062,-68.891,-21.879,1.601,-12.578,25.288
20.4,85.7289,3793.133,-69.097,-18.5,4.625,-8.805,21.004
20.42,85.7329,3790.46,-69.214,-19.389,4.803,-11.32,22.96
20.44,85.743,3787.518,-69.286,-61.547,2.135,-31.697,69.262
20.46,85.7413,3785.356,-69.342,-15.831,-1.957,-16.1,22.664
20.48,85.7423,3783.644,-69.44,-15.476,3.736,-12.578,20.289
20.5,85.7434,3782.319,-69.558,-26.326,2.49,-19.119,32.631
20.52,85.7486,3780.973,-69.699,-15.12,3.024,-16.352,22.475
20.54,85.7556,3779.453,-69.82,-29.706,3.736,-17.106,34.482
20.56,85.7542,3778.501,-69.77,-17.61,5.514,-15.597,24.162
20.58,85.7552,3777.82,-69.59,-31.485,4.447,-22.138,38.745
20.6,85.7548,3777.487,-69.113,-9.783,5.87,-13.584,17.74
20.62,85.7499,3777.825,-68.45,-28.461,5.692,-31.445,42.793
20.64,85.753,3778.031,-67.772,-9.783,6.937,-12.075,17.019
20.66,85.756,3778.116,-67.349,-19.567,3.913,-22.641,30.179
20.68,85.7585,3778.122,-67.102,-16.721,1.779,-29.936,34.335
20.7,85.7643,3777.76,-66.999,-12.807,0.356,-22.138,25.578
20.72,85.7741,3776.736,-66.848,-11.562,-4.091,-22.138,25.308
20.74,85.7754,3775.864,-66.739,-13.697,-4.091,-24.402,28.28
20.76,85.7816,3774.694,-66.542,-22.591,-9.783,-29.433,38.371
20.78,85.7846,3773.546,-66.277,-13.875,-5.336,-19.37,24.417
20.8,85.7835,3772.771,-66.153,-9.428,-4.447,-15.597,18.76
20.82,85.7869,3771.929,-66.046,-18.855,-6.048,-24.653,31.621
20.84,85.7888,3771.145,-65.944,-25.615,-6.759,-25.659,36.881
20.86,85.7987,3769.733,-65.952,-19.745,-7.293,-19.622,28.776
20.88,85.7946,3768.982,-66.022,-19.389,-6.937,-14.591,25.238
20.9,85.8049,3767.569,-66.135,-20.278,-6.404,-13.836,25.37
20.92,85.8184,3765.314,-66.28,-26.326,-6.048,-14.087,30.465
20.94,85.8263,3762.829,-66.374,-26.149,-4.803,-14.339,30.206
20.96,85.8311,3760.429,-66.495,-33.62,-7.293,-15.345,37.669
20.98,85.8351,3758.194,-66.637,-31.841,-8.005,-12.075,34.982
21,85.8321,3756.7,-66.695,-35.576,-6.048,-17.861,40.265
21.02,85.835,3755.348,-66.769,-26.682,0,-14.591,30.411
21.04,85.8398,3753.956,-66.884,-35.043,-2.668,-16.1,38.656
21.06,85.8431,3752.657,-66.879,-32.374,-2.135,-12.83,34.889
21.08,85.8497,3751.17,-66.912,-35.398,0.178,-19.622,40.473
21.1,85.8581,3749.361,-66.863,-31.307,2.135,-20.125,37.279
21.12,85.8627,3747.611,-66.761,-30.596,1.779,-12.578,33.128
21.14,85.8747,3745.287,-66.809,-28.461,3.913,-13.081,31.567
21.16,85.8837,3742.739,-66.826,-28.639,3.736,-20.125,35.202
21.18,85.8842,3740.728,-66.717,-17.788,4.981,-11.823,21.932
21.2,85.8863,3739.051,-66.478,-18.144,4.269,-13.836,23.213
21.22,85.8942,3737.168,-66.219,-20.812,3.024,-15.848,26.334
21.24,85.9025,3735.078,-65.858,-20.101,2.312,-14.591,24.945
21.26,85.9113,3732.78,-65.506,-27.927,-0.178,-19.119,33.845
21.28,85.9192,3730.381,-65.235,-27.927,-2.312,-17.358,32.963
21.3,85.9197,3728.535,-65.157,-22.413,-1.067,-13.081,25.973
21.32,85.9238,3726.863,-65.08,-22.413,-0.356,-14.087,26.475
21.34,85.9268,3725.429,-65.171,-23.302,-0.889,-12.578,26.495
21.36,85.927,3724.431,-65.249,-25.615,-1.779,-13.333,28.932
21.38,85.935,3723.142,-65.391,-31.485,-3.024,-16.352,35.607
21.4,85.9399,3721.855,-65.549,-26.326,-1.067,-12.327,29.089
21.42,85.9387,3721.092,-65.749,-22.591,-0.178,-10.817,25.048
21.44,85.9345,3721.017,-65.972,-23.836,-1.067,-10.314,25.994
21.46,85.9358,3721.044,-66.215,-28.105,1.067,-11.32,30.318
21.48,85.9456,3720.423,-66.32,-26.504,2.668,-11.572,29.043
21.5,85.9509,3719.61,-66.372,-24.37,3.38,-11.823,27.297
21.52,85.9556,3718.678,-66.416,-27.75,3.202,-14.339,31.399
21.54,85.9623,3717.462,-66.471,-27.216,4.091,-13.584,30.692
21.56,85.969,3716.007,-66.567,-24.903,3.558,-12.327,28.014
21.58,85.9728,3714.59,-66.648,-27.394,4.269,-13.584,30.874
21.6,85.9729,3713.517,-66.728,-25.971,4.269,-14.339,29.972
21.62,85.9784,3712.28,-66.776,-23.125,4.269,-10.817,25.884
21.64,85.9784,3711.366,-66.819,-27.216,4.803,-13.333,30.684
21.66,85.9797,3710.618,-66.93,-27.394,6.048,-15.094,31.856
21.68,85.9805,3710.045,-67.13,-25.259,5.692,-12.327,28.677
21.7,85.9864,3709.181,-67.329,-25.081,7.293,-11.32,28.468
21.72,85.982,3708.938,-67.487,-25.615,7.827,-11.32,29.078
21.74,85.9829,3708.772,-67.669,-26.149,9.783,-11.572,30.222
21.76,85.9883,3708.281,-67.775,-24.548,9.961,-10.314,28.429
21.78,85.9988,3707.067,-67.835,-24.726,10.851,-13.836,30.34
21.8,86.0071,3705.429,-67.889,-23.48,14.942,-7.547,28.837
21.82,86.0125,3703.671,-67.881,-19.923,14.942,-5.534,25.511
21.84,86.0146,3702.102,-67.851,-25.615,15.654,-9.559,31.505
21.86,86.0227,3700.193,-67.803,-21.524,16.187,-7.295,27.902
21.88,86.027,3698.323,-67.862,-27.75,17.432,-11.823,34.838
21.9,86.0313,3696.498,-67.895,-18.678,14.053,-8.553,24.889
21.92,86.0364,3694.653,-67.998,-21.702,19.211,-8.05,30.08
21.94,86.0362,3693.24,-68.26,-24.192,16.365,-12.83,31.901
21.96,86.0401,3691.862,-68.576,-23.302,19.389,-11.823,32.538
21.98,86.0457,3690.375,-68.814,-24.726,16.899,-14.087,33.096
22,86.0489,3689.004,-69.095,-22.413,17.788,-13.836,31.784
22.02,86.0536,3687.604,-69.296,-21.879,16.899,-10.817,29.687
22.04,86.0618,3685.884,-69.4,-21.346,17.077,-9.308,28.877
22.06,86.0647,3684.338,-69.469,-17.966,13.341,-7.547,23.616
22.08,86.0718,3682.599,-69.435,-18.144,17.077,-5.283,25.47
22.1,86.077,3680.857,-69.394,-24.014,16.543,-7.547,30.121
22.12,86.0761,3679.635,-69.344,-29.528,19.211,-7.547,36.027
22.14,86.0863,3677.918,-69.303,-27.394,17.432,-8.05,33.453
22.16,86.0899,3676.334,-69.274,-29.35,17.966,-9.559,35.716
22.18,86.0867,3675.452,-69.287,-39.668,24.726,-12.327,48.341
22.2,86.0844,3675.081,-69.321,-47.85,26.504,-16.352,57.092
22.22,86.0893,3674.535,-69.321,-45.538,21.346,-12.327,51.781
22.24,86.0829,3674.785,-69.472,-47.85,16.187,-8.05,51.151
22.26,86.0847,3675,-69.641,-47.672,1.779,-3.27,47.817
22.28,86.0962,3674.354,-69.858,-32.73,2.49,-0.755,32.833
22.3,86.1084,3672.892,-70.117,-47.85,-5.514,-1.258,48.183
22.32,86.1074,3671.864,-70.387,-47.672,-17.077,-9.559,51.533
22.34,86.1276,3669.403,-70.718,-62.614,-25.615,-10.314,68.433
22.36,86.1354,3666.774,-71.046,-37.889,-17.61,-4.528,42.026
22.38,86.1441,3663.937,-71.338,-22.769,-16.365,-7.295,28.973
22.4,86.144,3661.69,-71.595,-18.5,-11.384,-3.773,22.047
22.42,86.1468,3659.71,-71.812,-20.101,-11.562,-6.541,24.094
22.44,86.1536,3657.635,-71.989,-23.125,-17.432,-9.559,30.496
22.46,86.154,3656.025,-72.044,-3.38,-41.802,-23.898,48.27
22.48,86.1488,3655.291,-72.025,-19.567,-21.702,-15.597,33.122
22.5,86.15,3654.767,-72.128,-17.788,-22.769,-14.339,32.256
22.52,86.1562,3653.979,-72.247,-24.726,-26.86,-18.867,41.095
22.54,86.1604,3653.134,-72.37,-23.48,-22.413,-15.848,36.123
22.56,86.166,3652.112,-72.521,-26.682,-20.278,-17.861,37.976
22.58,86.1739,3650.741,-72.722,-14.231,-11.74,-11.572,21.777
22.6,86.1812,3649.119,-72.97,-14.586,-9.606,-12.075,21.233
22.62,86.1866,3647.453,-73.18,-16.009,-7.471,-12.83,21.834
22.64,86.1998,3645.082,-73.444,-18.678,-6.582,-18.112,26.837
22.66,86.2131,3642.108,-73.657,-15.831,-3.38,-13.333,20.972
22.68,86.2292,3638.408,-73.83,-17.966,-2.668,-15.597,23.941
22.7,86.2358,3634.9,-73.909,-23.658,-3.024,-19.119,30.568
22.72,86.235,3632.21,-73.972,-24.548,-2.135,-20.88,32.297
22.74,86.237,3630,-73.91,-20.456,4.803,-34.464,40.365
22.76,86.2366,3628.409,-73.735,-16.187,1.245,-21.886,27.25
22.78,86.2344,3627.502,-73.579,-15.831,0.889,-19.37,25.033
22.8,86.2397,3626.534,-73.445,-15.12,1.245,-20.377,25.404
22.82,86.2432,3625.66,-73.337,-16.543,1.601,-20.377,26.295
22.84,86.2465,3624.877,-73.228,-21.524,1.601,-25.156,33.146
22.86,86.2517,3623.996,-73.154,-27.927,1.245,-29.684,40.776
22.88,86.2626,3622.537,-73.121,-30.596,2.846,-28.93,42.203
22.9,86.2735,3620.587,-73.119,-24.37,1.957,-19.873,31.507
22.92,86.2801,3618.569,-73.149,-23.48,0.356,-17.358,29.202
22.94,86.2933,3615.948,-73.164,-25.615,0.356,-18.112,31.374
22.96,86.3007,3613.304,-73.144,-22.947,-0.178,-14.842,27.329
22.98,86.2966,3611.617,-73.079,-23.125,-0.356,-13.081,26.571
23,86.3067,3609.559,-73.019,-30.418,-1.601,-14.591,33.774
23.02,86.3105,3607.718,-72.943,-28.461,-1.779,-12.327,31.067
23.04,86.3063,3606.733,-72.898,-22.769,-1.423,-8.553,24.364
23.06,86.3069,3606.071,-72.91,-18.144,-1.423,-5.786,19.097
23.08,86.3017,3606.171,-72.956,-19.923,-0.712,-3.773,20.289
23.1,86.3032,3606.332,-73.056,-25.081,-2.668,-5.534,25.823
23.12,86.3027,3606.696,-73.141,-17.788,-1.779,-3.019,18.13
23.14,86.3079,3606.727,-73.2,-16.187,-2.312,-1.509,16.421
23.16,86.3059,3607.064,-73.31,-19.211,-3.558,-0.252,19.539
23.18,86.31,3607.131,-73.417,-22.947,-8.005,-3.27,24.522
23.2,86.3203,3606.424,-73.466,-19.745,-7.293,0,21.049
23.22,86.3231,3605.676,-73.421,-30.951,2.49,1.761,31.101
23.24,86.3406,3603.648,-73.416,-35.398,-10.495,2.013,36.976
23.26,86.3428,3601.823,-73.29,-51.941,-13.519,12.327,55.069
23.28,86.348,3599.926,-73.154,-47.316,-17.788,0.503,50.552
23.3,86.3533,3597.964,-73.075,-33.797,-9.961,-4.277,35.493
23.32,86.3626,3595.622,-73.091,-50.518,-12.807,-17.106,54.852
23.34,86.3742,3592.777,-73.141,-24.548,-11.74,-15.597,31.364
23.36,86.3798,3590.022,-73.28,-23.302,-6.937,-28.678,37.597
23.38,86.3846,3587.431,-73.517,-34.687,-9.428,-24.905,43.73
23.4,86.3817,3585.644,-73.763,-27.75,-10.673,-25.659,39.273
23.42,86.3812,3584.357,-73.906,-21.346,-9.606,-22.138,32.218
23.44,86.387,3582.964,-73.998,-21.524,-10.495,-24.653,34.368
23.46,86.3868,3581.988,-74.109,-20.812,-11.207,-25.659,34.887
23.48,86.3863,3581.393,-74.149,-25.971,-14.942,-32.703,44.354
23.5,86.3988,3580.013,-74.126,-16.365,-9.961,-23.898,30.63
23.52,86.4042,3578.57,-74.047,-15.476,-8.36,-21.131,27.494
23.54,86.4089,3577.127,-73.95,-14.764,-6.582,-18.364,24.465
23.56,86.4142,3575.631,-73.828,-17.077,-7.471,-18.867,26.522
23.58,86.422,3573.881,-73.737,-20.99,-9.25,-20.88,31.018
23.6,86.4323,3571.703,-73.591,-28.283,-11.562,-27.42,41.055
23.62,86.4371,3569.634,-73.479,-22.057,-6.759,-22.641,32.324
23.64,86.4469,3567.241,-73.324,-30.24,-5.692,-33.709,45.642
23.66,86.4507,3565.093,-73.251,-26.504,-3.736,-28.93,39.413
23.68,86.4543,3563.168,-73.265,-28.461,-2.49,-26.666,39.081
23.7,86.4527,3561.889,-73.408,-25.971,0.356,-25.156,36.159
23.72,86.4542,3560.888,-73.572,-24.37,1.245,-23.898,34.155
23.74,86.4543,3560.242,-73.69,-24.903,1.779,-20.88,32.547
23.76,86.4504,3560.233,-73.761,-31.485,0.889,-34.464,46.689
23.78,86.4563,3559.919,-73.777,-16.899,2.668,-17.106,24.193
23.8,86.4573,3559.744,-73.727,-17.966,5.514,-16.1,24.747
23.82,86.461,3559.45,-73.688,-29.528,2.135,-39.244,49.158
23.84,86.4643,3559.068,-73.639,-25.259,1.423,-26.917,36.94
23.86,86.4752,3557.966,-73.578,-23.48,2.49,-32.703,40.336
23.88,86.4808,3556.684,-73.472,-18.678,3.024,-23.144,29.894
23.9,86.4888,3555.039,-73.444,-13.697,5.159,-18.616,23.68
23.92,86.4972,3553.064,-73.508,-17.255,6.226,-18.112,25.779
23.94,86.4998,3551.295,-73.536,-23.125,6.404,-21.383,32.14
23.96,86.5053,3549.465,-73.581,-26.504,6.582,-23.144,35.797
23.98,86.5058,3548.011,-73.633,-27.216,8.005,-21.886,35.83
24,86.5099,3546.584,-73.512,-27.216,9.783,-22.641,36.729
24.02,86.5141,3545.159,-73.399,-25.437,10.851,-17.609,32.785
24.04,86.5222,3543.423,-73.207,-30.951,10.673,-19.119,37.913
24.06,86.5294,3541.498,-72.787,-31.307,10.673,-18.616,37.955
24.08,86.5395,3539.168,-72.153,-30.24,12.807,-16.1,36.574
24.1,86.5478,3536.655,-71.603,-24.903,11.74,-11.823,29.963
24.12,86.5502,3534.5,-71.329,-27.216,12.985,-11.32,32.21
24.14,86.5579,3532.211,-71.198,-24.726,10.495,-9.811,28.596
24.16,86.5627,3530.062,-71.078,-28.105,11.74,-11.32,32.494
24.18,86.5684,3527.972,-70.946,-33.264,8.36,-11.32,36.118
24.2,86.5746,3525.886,-70.869,-28.283,9.072,-7.798,30.709
24.22,86.5765,3524.176,-70.77,-24.014,8.36,-8.05,26.672
24.24,86.5857,3522.178,-70.433,-24.903,6.759,-7.798,26.957
24.26,86.5888,3520.446,-70.057,-28.105,5.692,-8.805,29.997
24.28,86.5961,3518.591,-69.54,-29.884,4.625,-9.056,31.567
24.3,86.6007,3516.862,-69.083,-31.307,3.202,-9.811,32.964
24.32,86.609,3514.925,-68.829,-34.153,1.067,-10.314,35.693
24.34,86.6238,3512.264,-68.681,-26.326,-1.779,-6.289,27.126
24.36,86.6232,3510.295,-68.619,-30.951,-4.981,-8.553,32.495
24.38,86.6361,3507.778,-68.589,-34.509,-9.606,-10.566,37.347
24.4,86.6382,3505.71,-68.543,-33.62,-12.274,-11.823,37.692
24.42,86.6366,3504.339,-68.374,-43.225,-15.12,-14.591,48.062
24.44,86.6382,3503.295,-68.175,-33.62,-12.274,-16.1,39.245
24.46,86.6431,3502.241,-67.946,-28.283,-16.187,-8.05,33.567
24.48,86.6446,3501.461,-67.68,-34.509,-13.163,-25.911,45.117
24.5,86.6528,3500.333,-67.396,-27.394,-12.096,-18.364,35.128
24.52,86.6557,3499.345,-67.275,-33.797,-13.163,-21.886,42.362
24.54,86.6572,3498.589,-67.255,-22.769,-9.961,-15.094,29.077
24.56,86.6603,3497.882,-67.281,-21.524,-9.428,-18.616,29.978
24.58,86.6679,3496.826,-67.373,-33.797,-14.586,-30.439,47.766
24.6,86.6637,3496.459,-67.53,-28.283,-13.341,-28.427,42.261
24.62,86.67,3495.787,-67.772,-19.567,-11.029,-25.659,34.101
24.64,86.6695,3495.414,-68.033,-23.302,-13.697,-32.955,42.622
24.66,86.6747,3494.802,-68.361,-24.014,-13.697,-35.47,44.971
24.68,86.6801,3493.958,-68.708,-25.259,-15.298,-36.728,47.128
24.7,86.6875,3492.743,-69.096,-15.298,-9.606,-29.433,34.534
24.72,86.692,3491.451,-69.394,-13.697,-7.649,-25.156,29.647
24.74,86.6971,3490.041,-69.574,-12.452,-7.115,-24.402,28.304
24.76,86.6991,3488.797,-69.725,-15.298,-7.827,-27.672,32.573
24.78,86.7025,3487.568,-69.788,-17.966,-9.783,-31.948,37.937
24.8,86.7068,3486.284,-69.811,-14.586,-9.25,-27.42,32.407
24.82,86.7122,3484.859,-69.773,-16.365,-8.894,-27.672,33.356
24.84,86.7169,3483.375,-69.708,-15.298,-8.183,-23.647,29.328
24.86,86.7216,3481.848,-69.646,-18.322,-11.207,-30.691,37.459
24.88,86.7209,3480.74,-69.681,-15.12,-10.495,-27.42,33.025
24.9,86.7277,3479.354,-69.854,-12.807,-9.25,-26.414,30.778
24.92,86.7362,3477.6,-70.081,-11.918,-10.139,-26.163,30.485
24.94,86.7346,3476.38,-70.304,-9.25,-9.25,-23.144,26.585
24.96,86.7321,3475.696,-70.502,-14.408,-12.63,-31.194,36.608
24.98,86.7341,3475.094,-70.657,-10.673,-12.096,-26.666,31.165
25,86.7278,3475.248,-70.737,-11.207,-12.63,-29.433,33.932
25.02,86.7269,3475.587,-70.763,-9.961,-14.231,-30.439,35.047
25.04,86.7227,3476.345,-70.695,-10.673,-18.5,-33.709,39.906
25.06,86.7101,3478.156,-70.635,-8.894,-20.634,-28.678,36.432
25.08,86.6937,3481.162,-70.634,-11.74,-22.413,-25.156,35.679
25.1,86.7164,3481.851,-70.74,-11.207,-22.947,-22.138,33.797
25.12,86.7534,3479.332,-70.922,-14.764,-25.081,-18.616,34.548
25.14,86.779,3475.034,-71.11,-16.543,-23.658,-11.572,31.101
25.16,86.7845,3470.951,-71.359,-21.346,-21.702,-5.786,30.985
25.18,86.7947,3466.69,-71.708,-21.879,-15.12,-3.522,26.828
25.2,86.8064,3462.182,-72.106,-25.615,-4.625,-8.805,27.478
